name,brand,gender,category,size,price,url,img_url,article_no
Julia Ballerina Rosa,Din Sko,unisex,skor,EU 27,149 SEK,https://www.afound.com/sv-se/produkter/julia-ballerina-rosa_63h5qepq,https://www.afound.com/globalassets/1/kids/shoes/481999_1ae94757aef170f4cc0ce84ae5bfaec5.jpg?preset=w100h100,1884365
Julia Ballerina Rosa,Din Sko,unisex,skor,EU 28 FÅ KVAR!,149 SEK,https://www.afound.com/sv-se/produkter/julia-ballerina-rosa_63h5qepq,https://www.afound.com/globalassets/1/kids/shoes/481999_1ae94757aef170f4cc0ce84ae5bfaec5.jpg?preset=w100h100,1884365
Julia Ballerina Rosa,Din Sko,unisex,skor,EU 29 FÅ KVAR!,149 SEK,https://www.afound.com/sv-se/produkter/julia-ballerina-rosa_63h5qepq,https://www.afound.com/globalassets/1/kids/shoes/481999_1ae94757aef170f4cc0ce84ae5bfaec5.jpg?preset=w100h100,1884365
Julia Ballerina Rosa,Din Sko,unisex,skor,EU 30,149 SEK,https://www.afound.com/sv-se/produkter/julia-ballerina-rosa_63h5qepq,https://www.afound.com/globalassets/1/kids/shoes/481999_1ae94757aef170f4cc0ce84ae5bfaec5.jpg?preset=w100h100,1884365
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 25,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 26,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 27,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 28,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 29,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Jolly Sneakers Blå,Din Sko,unisex,skor,EU 30,249 SEK,https://www.afound.com/sv-se/produkter/jolly-sneakers-bla_z7tsibqy,https://www.afound.com/globalassets/1/kids/shoes/481887_558815b7da2c5b64b095ce70af018060.jpg?preset=w100h100,1884171
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 27,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 27.5,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 28,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 29,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 30 FÅ KVAR!,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 30.5,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 31,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 31.5,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 32,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 33,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Reebok Royal Cljog 2 2v,Reebok,unisex,skor,EU 34,329 SEK,https://www.afound.com/sv-se/produkter/reebok-royal-cljog-2-2v_p5yd5a4n,https://www.afound.com/globalassets/1/kids/shoes/402538_b1cd1f4c6e658414aa3b933a679f3ada.jpg?preset=w100h100,1657737
Yung-96 Shoes,ADIDAS,unisex,skor,EU 28,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 29,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 30,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 30.5,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 31,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 31,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 32,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 33,699 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_88fdb8c9,https://www.afound.com/globalassets/1/kids/shoes/479938_34d17519b398c4ac5665def888d833a2.jpg?preset=w100h100,1875063
Yung-96 Shoes,ADIDAS,unisex,skor,EU 28,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 29,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 30,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 31,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 32,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 33,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 34,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Yung-96 Shoes,ADIDAS,unisex,skor,EU 35,599 SEK,https://www.afound.com/sv-se/produkter/yung-96-shoes_z1rpna1y,https://www.afound.com/globalassets/1/kids/shoes/398060_55679b0f02d9cbcf3b1cffd8063fda7d.jpg?preset=w100h100,1863799
Fortagym Shoes,ADIDAS,unisex,skor,EU 28,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 29 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 30 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 31,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 32,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 33,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 34,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Fortagym Shoes,ADIDAS,unisex,skor,EU 35,299 SEK,https://www.afound.com/sv-se/produkter/fortagym-shoes_l479af6z,https://www.afound.com/globalassets/1/kids/shoes/476528_fd2de83ff1f74a00b0bbcae06fc38870.jpg?preset=w100h100,1869426
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 31 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 32,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 33,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 34,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 35,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 36,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 37,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Johanna Gummistövel Gul,Din Sko,unisex,skor,EU 38 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/johanna-gummistovel-gul_n7hkrkqz,https://www.afound.com/globalassets/1/kids/shoes/481919_d295242fc9240f2c0bedf700f57eb922.jpg?preset=w100h100,1884224
Aktiv Red/grey,Tretorn,unisex,skor,EU 22,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 23,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 27,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 28,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 29,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 30,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 31,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 32,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 33,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 34,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 35,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 36,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 37,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Aktiv Red/grey,Tretorn,unisex,skor,EU 38,400 SEK,https://www.afound.com/sv-se/produkter/aktiv-redgrey_172zv0ho,https://www.afound.com/globalassets/1/kids/shoes/412217_934334bef6314056e126317143041f11.jpg?preset=w100h100,1693922
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 31,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 32,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 33,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 34,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 35,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 36,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 37,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Pepi Sneakers Rosa,Din Sko,unisex,skor,EU 38,199 SEK,https://www.afound.com/sv-se/produkter/pepi-sneakers-rosa_kks9a9j4,https://www.afound.com/globalassets/1/kids/shoes/481842_baeaa75eba053035fd614ed431970399.jpg?preset=w100h100,1884070
Trespass Childrens/kids Button Waterproof Rain Suit,Trespass,unisex,traningsklader,3-4Y FÅ KVAR!,863 SEK,https://www.afound.com/sv-se/produkter/trespass-childrenskids-button-waterproof-rain-suit_36fzwl8w,https://www.afound.com/globalassets/1/kids/sportswear/508358_165f844a79870b49100d2ecd7bd9c8f1.jpg?preset=w100h100,1971370
Culture Clash Leggings,ADIDAS,unisex,traningsklader,128,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,140,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,146,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,152,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,158,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,164,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Culture Clash Leggings,ADIDAS,unisex,traningsklader,170,299 SEK,https://www.afound.com/sv-se/produkter/culture-clash-leggings_9r684d1t,https://www.afound.com/globalassets/1/kids/sportswear/396586_b50f57399259b475f4e558c8cff7c4dd.jpg?preset=w100h100,1635822
Kortärmad Träningströja Korallröd,H&M,unisex,traningsklader,98/104,99 SEK,https://www.afound.com/sv-se/produkter/kortarmad-traningstroja-korallrod,https://www.afound.com/globalassets/1/kids/sportswear/37381_hmprod.jpg?preset=w100h100,459610
Kortärmad Träningströja Korallröd,H&M,unisex,traningsklader,110/116,99 SEK,https://www.afound.com/sv-se/produkter/kortarmad-traningstroja-korallrod,https://www.afound.com/globalassets/1/kids/sportswear/37381_hmprod.jpg?preset=w100h100,459610
Kortärmad Träningströja Korallröd,H&M,unisex,traningsklader,122/128 FÅ KVAR!,99 SEK,https://www.afound.com/sv-se/produkter/kortarmad-traningstroja-korallrod,https://www.afound.com/globalassets/1/kids/sportswear/37381_hmprod.jpg?preset=w100h100,459610
Essentials Base Stanford Pants,ADIDAS,unisex,traningsklader,116 FÅ KVAR!,279 SEK,https://www.afound.com/sv-se/produkter/essentials-base-stanford-pants_ep6obs13,https://www.afound.com/globalassets/1/kids/sportswear/382883_735e0db60ff98632bf8b24f067ce0be8.jpg?preset=w100h100,1598395
