name,brand,gender,category,size,price,composition,color,url,img_url,article_no
Keps med p- applikation röd,polarnopyret,unisex,"Solhattar
(33)",52 54,74 kr 149 kr,100% Bomull,Röd,https://www.polarnopyret.se/barnklader/accessoarer-ovrigt/kepsar/keps-med-p-applikation-rod-60403449-855,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853646865.jpg?ref=F5CA1E9462&w=960&h=960&mode=max,60403449
Boxertrosor med tryck blå,polarnopyret,unisex,"Solhattar
(33)",146 152,50 kr 99 kr,"95% Bomull, 5% Elastan",Blå,https://www.polarnopyret.se/barnklader/underklader-nattplagg/kalsonger-trosor/boxertrosor-med-tryck-bla-60400621-759,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853569959.jpg?ref=A8CC2C5D3A&w=960&h=960&mode=max,60400621
T-shirt med applikationer blå,polarnopyret,unisex,"Solhattar
(33)",116,124 kr 249 kr,100% Bomull,Blå,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-applikationer-bla-60404011-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853669154.jpg?ref=1369A4540F&w=960&h=960&mode=max,60404011
T-shirt med tryck baby turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,50 kr 99 kr,"95% Bomull, 5% Elastan",Turkos,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-tryck-baby-turkos-60408639-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830547.jpg?ref=E23BD844B6&w=960&h=960&mode=max,60408639
2-pack strumpor med halkskydd blå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",28 30,50 kr 99 kr,"82% Bomull, 16% Polyamid, 2% Elastan",Blå,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/2-pack-strumpor-med-halkskydd-bla-60400294-827,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853552463.jpg?ref=19035E6AF2&w=960&h=960&mode=max,60400294
Keps med p- applikation mörk marinblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",52 54,74 kr 149 kr,100% Bomull,Mörk marinblå,https://www.polarnopyret.se/barnklader/accessoarer-ovrigt/kepsar/keps-med-p-applikation-mork-marinbla-60403449-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853646841.jpg?ref=0F2AD6433F&w=960&h=960&mode=max,60403449
Enfärgade leggings rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,90 kr 179 kr,"95% Bomull, 5% Elastan",Rosa,https://www.polarnopyret.se/barnklader/underdelar/leggings/enfargade-leggings-rosa-60403995-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853668157.jpg?ref=37CAD4411F&w=960&h=960&mode=max,60403995
Badblöja med undervattenstryck baby rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",74 80,100 kr 199 kr,"78% Polyamid, 22% Elastan",Rosa,https://www.polarnopyret.se/barnklader/badklader/badbyxor/badbloja-med-undervattenstryck-baby-rosa-60403330-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641259.jpg?ref=0BD391E0B8&w=960&h=960&mode=max,60403330
Randig pikétröja baby ljusblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,100 kr 199 kr,100% Bomull,Ljusblå,https://www.polarnopyret.se/barnklader/kollektioner/festklader/randig-piketroja-baby-ljusbla-60408646-759,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853838819.jpg?ref=5DB2FD7763&w=960&h=960&mode=max,60408646
T-shirt med avtagbara masker blå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,150 kr 299 kr,100% Bomull,Blå,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-avtagbara-masker-bla-60408654-827,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853831179_2.jpg?ref=3643C64171&w=960&h=960&mode=max,60408654
Enfärgade shorts mörkblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,100 kr 199 kr,100% Bomull,Mörkblå,https://www.polarnopyret.se/barnklader/underdelar/shorts/enfargade-shorts-morkbla-60408361-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853819023.jpg?ref=0B7E8C7461&w=960&h=960&mode=max,60408361
T-shirt med textbrodyr och applikation beige,polarnopyret,unisex,"Kalsonger & Trosor
(82)",122 128,124 kr 249 kr,100% Bomull,Beige,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-textbrodyr-och-applikation-beige-60404002-317,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853668713.jpg?ref=3E04BB1112&w=960&h=960&mode=max,60404002
Randig tröja med applikation rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,100 kr 199 kr,100% Bomull,Rosa,https://www.polarnopyret.se/barnklader/overdelar/trojor-toppar/randig-troja-med-applikation-rosa-60400546-847,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853566415.jpg?ref=B9049B6E04&w=960&h=960&mode=max,60400546
Sweatshirt med slangbellor orange,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,200 kr 399 kr,100% Bomull,Orange,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/sweatshirt-med-slangbellor-orange-60400497-574,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853563773.jpg?ref=EDD08178B2&w=960&h=960&mode=max,60400497
Topp med blomtryck baby vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,124 kr 249 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/kollektioner/festklader/topp-med-blomtryck-baby-vit-60408642-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853838796.jpg?ref=637CC16450&w=960&h=960&mode=max,60408642
Keps med p- applikation rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",52 54,74 kr 149 kr,100% Bomull,Rosa,https://www.polarnopyret.se/barnklader/accessoarer-ovrigt/kepsar/keps-med-p-applikation-rosa-60403449-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853750494.jpg?ref=4E4EEF21B8&w=960&h=960&mode=max,60403449
Badbyxor mörk marinblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",110 116,90 kr 179 kr,"80% Polyamid, 20% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/badklader/badbyxor/badbyxor-mork-marinbla-60403332-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641297.jpg?ref=073444C629&w=960&h=960&mode=max,60403332
Sweatshirtshorts med tryck beige,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,150 kr 299 kr,100% Bomull,Beige,https://www.polarnopyret.se/barnklader/underdelar/shorts/sweatshirtshorts-med-tryck-beige-60408459-317,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853939691.jpg?ref=9CCE1B7C26&w=960&h=960&mode=max,60408459
Sweatshirtshorts med banantryck turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,150 kr 299 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/underdelar/shorts/sweatshirtshorts-med-banantryck-turkos-60408460-833,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853823136.jpg?ref=6D1700B3F2&w=960&h=960&mode=max,60408460
Frottétröja med tryck gul,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,174 kr 349 kr,"80% Bomull,20% Polyester",Gul,https://www.polarnopyret.se/barnklader/overdelar/trojor-toppar/frottetroja-med-tryck-gul-60408647-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830790.jpg?ref=6C1FFD7E83&w=960&h=960&mode=max,60408647
Topp med kattapplikation lila,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,124 kr 249 kr,"95% Bomull, 5% Elastan",Lila,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/topp-med-kattapplikation-lila-60404140-787,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853676565.jpg?ref=AF7032494B&w=960&h=960&mode=max,60404140
Linne med leopardtryck korallrosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,124 kr 249 kr,"97% Bomull,3% Elastan",Korallrosa,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/linne-med-leopardtryck-korallrosa-60408524-851,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853827325.jpg?ref=47FE1ABFE3&w=960&h=960&mode=max,60408524
Body med krage baby turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",68,114 kr 229 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/bodies-sparkdrakter/body-med-krage-baby-turkos-60408536-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853828070.jpg?ref=611971242A&w=960&h=960&mode=max,60408536
Jeansshorts ljus denim,polarnopyret,unisex,"Kalsonger & Trosor
(82)",152,150 kr 299 kr,100% Bomull,Ljus denim,https://www.polarnopyret.se/barnklader/underdelar/shorts/jeansshorts-ljus-denim-60408448-989,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853822917.jpg?ref=5604E65F63&w=960&h=960&mode=max,60408448
Topp med fransar turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,124 kr 249 kr,"95% Bomull,5% Elastan",Turkos,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/topp-med-fransar-turkos-60408471-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853824041.jpg?ref=F3CC9A0C21&w=960&h=960&mode=max,60408471
Prickig badblöja baby mörk marinblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",74 80,100 kr 199 kr,"78% Polyamid, 22% Elastan",Mörk marinblå,https://www.polarnopyret.se/barnklader/badklader/badbyxor/prickig-badbloja-baby-mork-marinbla-60403322-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641082.jpg?ref=F669B2502B&w=960&h=960&mode=max,60403322
Randig playsuit baby mörkblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,124 kr 249 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/bodies-sparkdrakter/randig-playsuit-baby-morkbla-60408577-655,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853829107_5.jpg?ref=C948621ADA&w=960&h=960&mode=max,60408577
Klänning med små blommor mörkblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,200 kr 399 kr,100% Bomull,Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/klanningar/klanning-med-sma-blommor-morkbla-60408227-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853818156.jpg?ref=65972C12D9&w=960&h=960&mode=max,60408227
Randig klänning turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,200 kr 399 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/klanningar/randig-klanning-turkos-60408358-815,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853818880.jpg?ref=A45C2EA689&w=960&h=960&mode=max,60408358
Kjol med broderi vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",152,150 kr 299 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/underdelar/kjolar/kjol-med-broderi-vit-60408377-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853820036.jpg?ref=65AB4B4185&w=960&h=960&mode=max,60408377
Randig jumpsuit ljusblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,200 kr 399 kr,100% Bomull,Ljusblå,https://www.polarnopyret.se/barnklader/underdelar/byxor-jumpsuits/randig-jumpsuit-ljusbla-60408424-759,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853821804.jpg?ref=73B127ECF8&w=960&h=960&mode=max,60408424
Linne med broderi vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",152,150 kr 299 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/linne-med-broderi-vit-60408638-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830325.jpg?ref=34A1691794&w=960&h=960&mode=max,60408638
T-shirt med texttryck baby vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,74 kr 149 kr,"95% Bomull, 5% Elastan",Vit,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-texttryck-baby-vit-60403725-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853656161.jpg?ref=802B0EAA5A&w=960&h=960&mode=max,60403725
Pikétröja med hawaiiblommor mörkblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,150 kr 299 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/piketroja-med-hawaiiblommor-morkbla-60408673-829,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853832633.jpg?ref=41DA8D83DC&w=960&h=960&mode=max,60408673
Mjuka byxor med knytband nyfödd rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",68,74 kr 149 kr,"95% Bomull, 5% Elastan.",Rosa,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/mjuka-byxor-med-knytband-nyfodd-rosa-60380463-737,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325852903754.jpg?ref=2423C1F304&w=960&h=960&mode=max,60380463
Uv-tröja med volang rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",122 128,150 kr 299 kr,"78% Polyamid, 22% Elastan",Rosa,https://www.polarnopyret.se/barnklader/badklader/uv-klader/uv-troja-med-volang-rosa-60403277-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853640009.jpg?ref=4BF60C26A7&w=960&h=960&mode=max,60403277
Snurrklänning med blomtryck mörk marinblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,200 kr 399 kr,Yttertyg: 100% Viskos Foder: 100% Bomull,Mörk marinblå,https://www.polarnopyret.se/barnklader/overdelar/klanningar/snurrklanning-med-blomtryck-mork-marinbla-60403677-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853652804.jpg?ref=E950224B4B&w=960&h=960&mode=max,60403677
Korta leggings baby mörkblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,50 kr 99 kr,"95% Bomull, 5% Elastan",Mörkblå,https://www.polarnopyret.se/barnklader/underdelar/leggings/korta-leggings-baby-morkbla-60408568-655,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853828766.jpg?ref=6751CF15A4&w=960&h=960&mode=max,60408568
Raggsockor ull baby gråmelange,polarnopyret,unisex,"Kalsonger & Trosor
(82)",22 24,74 kr 149 kr,"65% Ull, 30% Polyamid, 5% Elastan",Gråmelange,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/raggsockor-ull-baby-gramelange-60384862-186,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853069657.jpg?ref=3692BF8E92&w=960&h=960&mode=max,60384862
Tröja med små giraffer baby gråmelange,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,100 kr 199 kr,"97% Bomull,3% Elastan",Gråmelange,https://www.polarnopyret.se/barnklader/overdelar/trojor-toppar/troja-med-sma-giraffer-baby-gramelange-60408635-186,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853830127.jpg?ref=CFB7D01B75&w=960&h=960&mode=max,60408635
Klänning med elastisk smock grön,polarnopyret,unisex,"Kalsonger & Trosor
(82)",152,224 kr 449 kr,100% Viskos,Grön,https://www.polarnopyret.se/barnklader/overdelar/klanningar/klanning-med-elastisk-smock-gron-60408409-607,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853821293.jpg?ref=57A248DE8B&w=960&h=960&mode=max,60408409
T-shirt med tryck gul,polarnopyret,unisex,"Kalsonger & Trosor
(82)",146 152,64 kr 129 kr,100% Bomull,Gul,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-tryck-gul-60408465-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853823884.jpg?ref=7471314EC9&w=960&h=960&mode=max,60408465
Sandaler kavat sand wp mörk marinblå,polarnopyret,unisex,"Kalsonger & Trosor
(82)",29 30,100 kr 199 kr,100% Gummi,Mörk marinblå,https://www.polarnopyret.se/barnklader/outlet/sandaler-kavat-sand-wp-mork-marinbla-60367861-483,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325852753311_1.jpg?ref=BF906821A9&w=960&h=960&mode=max,60367861
Solkeps med volang vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",52 54,74 kr 149 kr,100% Bomull,Vit,https://www.polarnopyret.se/barnklader/badklader/solhattar/solkeps-med-volang-vit-60403536-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648890.jpg?ref=34EE1C576A&w=960&h=960&mode=max,60403536
2-pack randiga strumpor rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",40 42,50 kr 99 kr,"75% Bomull, 23% Polyamid, 2% Elastan",Rosa,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpor/2-pack-randiga-strumpor-rosa-60400334-847,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853554924.jpg?ref=8D31F6B7B0&w=960&h=960&mode=max,60400334
Stråhatt vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",52 54,90 kr 179 kr,100% Pappersstrå,Vit,https://www.polarnopyret.se/barnklader/badklader/solhattar/strahatt-vit-60403504-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853648685.jpg?ref=4DDDB87F66&w=960&h=960&mode=max,60403504
Uv- byxor turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",110 116,124 kr 249 kr,"78% Polyamid, 22% Elastan",Turkos,https://www.polarnopyret.se/barnklader/badklader/badbyxor/uv-byxor-turkos-60403343-832,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853644069.jpg?ref=3825BDF109&w=960&h=960&mode=max,60403343
Byxor med brodyr beige,polarnopyret,unisex,"Kalsonger & Trosor
(82)",80,114 kr 229 kr,"98% Bomull, 2% Elastan",Beige,https://www.polarnopyret.se/barnklader/underdelar/byxor-jumpsuits/byxor-med-brodyr-beige-60408653-317,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853831124.jpg?ref=D8C534B31D&w=960&h=960&mode=max,60408653
Hålmönstrade strumpbyxor baby vit,polarnopyret,unisex,"Kalsonger & Trosor
(82)",86 92,74 kr 149 kr,"81% Bomull, 17% Polyester, 2% Elastan",Vit,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpbyxor/halmonstrade-strumpbyxor-baby-vit-60404127-469,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853676213.jpg?ref=1A8B13296E&w=960&h=960&mode=max,60404127
Shorts med blomtryck korall,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,150 kr 299 kr,"97% Bomull,3% Elastan",Korall,https://www.polarnopyret.se/barnklader/underdelar/shorts/shorts-med-blomtryck-korall-60408390-619,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853820555.jpg?ref=377AC08165&w=960&h=960&mode=max,60408390
Uv- keps med volang baby rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",44 46,90 kr 179 kr,"78% Polyamid, 22% Elastan",Rosa,https://www.polarnopyret.se/barnklader/kampanjer/sommarrea/uv-keps-med-volang-baby-rosa-60403327-845,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853641204.jpg?ref=2A43DE5CEA&w=960&h=960&mode=max,60403327
Hoodie med dragkedja och kort ärm gul,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,174 kr 349 kr,"80% Bomull,20% Polyester",Gul,https://www.polarnopyret.se/barnklader/badklader/badrockar/hoodie-med-dragkedja-och-kort-arm-gul-60408497-613,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853826038.jpg?ref=16900C13BF&w=960&h=960&mode=max,60408497
T-shirt med tryck och broderi turkos,polarnopyret,unisex,"Kalsonger & Trosor
(82)",116,124 kr 249 kr,100% Bomull,Turkos,https://www.polarnopyret.se/barnklader/overdelar/t-shirts-linnen/t-shirt-med-tryck-och-broderi-turkos-60408657-833,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853831292.jpg?ref=6AA4179677&w=960&h=960&mode=max,60408657
Enfärgade strumpbyxor baby rosa,polarnopyret,unisex,"Kalsonger & Trosor
(82)",86 92,64 kr 129 kr,"80% Bomull, 14% Polyester, 3% Polyamid, 3% Elastan",Rosa,https://www.polarnopyret.se/barnklader/underklader-nattplagg/strumpbyxor/enfargade-strumpbyxor-baby-rosa-60400337-847,https://www.polarnopyret.se/globalassets/productimages-polarnopyret/7325853555129.jpg?ref=8068A98548&w=960&h=960&mode=max,60400337
