article_no,gender,category,price,size,brand
13168015,girl,ni-teen-new-in,300,158-164,nameit
13168015,girl,ni-teen-new-in,300,170-176,nameit
13168005,girl,ni-teen-new-in,350,140,nameit
13168005,girl,ni-teen-new-in,350,146,nameit
13168005,girl,ni-teen-new-in,350,152,nameit
13168005,girl,ni-teen-new-in,350,158,nameit
13168005,girl,ni-teen-new-in,350,164,nameit
13168005,girl,ni-teen-new-in,350,170,nameit
13168005,girl,ni-teen-new-in,350,176,nameit
13168003,girl,ni-teen-new-in,300,134-140,nameit
13168003,girl,ni-teen-new-in,300,146-152,nameit
13168003,girl,ni-teen-new-in,300,158-164,nameit
13168003,girl,ni-teen-new-in,300,170-176,nameit
13170209,girl,ni-teen-new-in,400,140,nameit
13170209,girl,ni-teen-new-in,400,146,nameit
13170209,girl,ni-teen-new-in,400,152,nameit
13170209,girl,ni-teen-new-in,400,158,nameit
13170209,girl,ni-teen-new-in,400,164,nameit
13170209,girl,ni-teen-new-in,400,170,nameit
13170209,girl,ni-teen-new-in,400,176,nameit
13168245,girl,ni-teen-new-in,130,134-140,nameit
13168245,girl,ni-teen-new-in,130,146-152,nameit
13168245,girl,ni-teen-new-in,130,158-164,nameit
13168245,girl,ni-teen-new-in,130,170-176,nameit
13176432,girl,ni-teen-new-in,260,134-140,nameit
13176432,girl,ni-teen-new-in,260,146-152,nameit
13176432,girl,ni-teen-new-in,260,158-164,nameit
13176432,girl,ni-teen-new-in,260,170-176,nameit
13168017,girl,ni-teen-new-in,330,140,nameit
13168017,girl,ni-teen-new-in,330,146,nameit
13168017,girl,ni-teen-new-in,330,152,nameit
13168017,girl,ni-teen-new-in,330,158,nameit
13168017,girl,ni-teen-new-in,330,164,nameit
13168017,girl,ni-teen-new-in,330,170,nameit
13168017,girl,ni-teen-new-in,330,176,nameit
13167994,girl,ni-teen-new-in,500,134-140,nameit
13167994,girl,ni-teen-new-in,500,146-152,nameit
13167994,girl,ni-teen-new-in,500,158-164,nameit
13167994,girl,ni-teen-new-in,500,170-176,nameit
13168021,girl,ni-teen-new-in,400,140,nameit
13168021,girl,ni-teen-new-in,400,146,nameit
13168021,girl,ni-teen-new-in,400,152,nameit
13168021,girl,ni-teen-new-in,400,158,nameit
13168021,girl,ni-teen-new-in,400,164,nameit
13168021,girl,ni-teen-new-in,400,170,nameit
13168021,girl,ni-teen-new-in,400,176,nameit
13168016,girl,ni-teen-new-in,380,134-140,nameit
